fema_risk_score,fema_hurricane,fema_tornado,fema_wildfire,fema_earthquake,fema_heat,fema_winter_weather,fema_drought,fips,fema_flood
72.16921119592875,75.38589904046725,75.60432569974554,61.86386768447837,75.25445292620864,86.5446371226718,12.285168682367917,59.92366412213741,01051,80.56615776081425
85.01908396946564,96.5790571547768,83.04707379134861,74.01399491094148,56.8384223918575,83.78291586384073,29.344366645448762,63.93129770992366,01053,67.27099236641222
87.34096692111959,68.37713808927826,97.83715012722645,72.67811704834605,88.32697201017811,77.64932562620423,27.721196690006366,48.31424936386768,01055,87.5
38.16793893129771,63.99666249478515,65.235368956743,27.512722646310433,63.93129770992366,67.66217084136159,7.670273711012094,49.77735368956743,01057,41.0941475826972
67.71628498727735,60.36712557363371,93.1615776081425,37.72264631043257,83.07888040712467,70.29543994861915,22.342457033736473,40.13994910941476,01059,54.67557251908397
53.37150127226463,87.27576136837713,51.590330788804074,37.786259541984734,45.86513994910941,52.922286448298,18.364099299809038,70.32442748091603,01061,55.43893129770993
29.293893129770993,63.03712974551523,53.46692111959288,14.153944020356235,62.59541984732825,86.03082851637764,3.437301082113304,25.954198473282442,01063,32.82442748091603
39.090330788804074,68.6691697955778,68.22519083969466,25.572519083969464,65.80788804071247,58.92742453436095,5.506047103755569,38.199745547073796,01065,41.79389312977099
42.04834605597965,82.68669169795578,72.55089058524173,33.778625954198475,39.217557251908396,43.86640976236352,13.208147676639085,81.1704834605598,01067,38.39058524173028
87.78625954198473,93.82561535252398,95.92875318066157,51.94020356234097,72.70992366412213,79.76878612716763,49.68173138128581,77.70356234096693,01069,87.1501272264631
79.03944020356234,59.36587400917814,92.36641221374046,61.19592875318066,85.6234096692112,53.72511239563262,80.20369191597709,83.36513994910942,01071,78.72137404580153
97.6145038167939,76.59574468085107,99.55470737913485,79.07124681933843,96.0559796437659,97.62363519588953,79.47167409293444,26.81297709923664,01073,98.09160305343512
31.393129770992367,61.82728410513142,61.768447837150134,24.71374045801527,74.84096692111959,50.321130378933844,7.001909611712286,37.849872773536894,01075,31.647582697201017
85.49618320610686,61.11806424697539,91.98473282442748,23.791348600508904,92.49363867684478,84.6499678869621,41.15213239974538,53.68956743002544,01077,84.22391857506362
69.30661577608143,62.95369211514393,90.29898218829516,33.14249363867685,83.3969465648855,81.59922928709055,23.16995544239338,72.80534351145039,01079,63.70865139949109
79.70737913486005,82.186065915728,75.66793893129771,72.39185750636132,81.74300254452926,92.00385356454721,31.413112667091024,79.42111959287533,01081,84.7328244274809
79.9618320610687,60.200250312891114,88.16793893129771,25.763358778625957,89.8854961832061,72.28644829800899,72.97899427116486,75.25445292620864,01083,76.68575063613231
29.07124681933842,71.42261159783062,67.08015267175573,31.48854961832061,49.52290076335878,72.67180475272961,2.864417568427753,52.25826972010178,01085,31.87022900763359
23.85496183206107,68.87776387150605,47.99618320610687,52.83078880407125,59.82824427480916,59.73025048169557,6.333545512412477,71.50127226463104,01087,34.79643765903308
94.56106870229007,70.4630788485607,98.47328244274809,36.06870229007634,94.8473282442748,94.21965317919076,95.2577975811585,60.55979643765903,01089,95.92875318066157
52.16284987277354,77.43012098456404,78.9440203562341,38.83587786259542,73.47328244274809,71.16249197174052,7.829408020369192,53.49872773536896,01091,50.63613231552163
69.14758269720102,67.62619941593658,90.68066157760815,37.086513994910945,80.1526717557252,67.63005780346822,16.613621896880968,37.595419847328245,01093,63.99491094147582
87.30916030534351,68.96120150187734,97.80534351145039,63.167938931297705,87.72264631043257,80.76429030186254,80.99936346276257,54.13486005089059,01095,85.2735368956743
98.02798982188295,99.41593658740092,94.56106870229007,93.4796437659033,84.764631043257,95.95375722543352,81.25397835773393,86.22773536895674,01097,95.8969465648855
48.66412213740458,87.94326241134752,60.591603053435115,42.23918575063613,51.3676844783715,59.15221579961464,23.647358370464673,61.19592875318066,01099,41.9529262086514
